Scripts/Analysis/osc_1640_-3085.cbf, 53, -3085, 1640
Scripts/Analysis/osc_1640_-3095.cbf, 46, -3095, 1640
Scripts/Analysis/osc_1640_-3105.cbf, 50, -3105, 1640
Scripts/Analysis/osc_1640_-3115.cbf, 55, -3115, 1640
Scripts/Analysis/osc_1640_-3125.cbf, 45, -3125, 1640
Scripts/Analysis/osc_1640_-3135.cbf, 55, -3135, 1640
Scripts/Analysis/osc_1640_-3145.cbf, 58, -3145, 1640
Scripts/Analysis/osc_1640_-3155.cbf, 39, -3155, 1640
Scripts/Analysis/osc_1640_-3165.cbf, 43, -3165, 1640
Scripts/Analysis/osc_1640_-3175.cbf, 45, -3175, 1640
Scripts/Analysis/osc_1640_-3185.cbf, 52, -3185, 1640
Scripts/Analysis/osc_1640_-3195.cbf, 45, -3195, 1640
Scripts/Analysis/osc_1640_-3205.cbf, 43, -3205, 1640
Scripts/Analysis/osc_1640_-3215.cbf, 39, -3215, 1640
Scripts/Analysis/osc_1640_-3225.cbf, 38, -3225, 1640
Scripts/Analysis/osc_1650_-3235.cbf, 6, -3235, 1650
Scripts/Analysis/osc_1650_-3225.cbf, 6, -3225, 1650
Scripts/Analysis/osc_1650_-3215.cbf, 6, -3215, 1650
Scripts/Analysis/osc_1650_-3205.cbf, 6, -3205, 1650
Scripts/Analysis/osc_1650_-3195.cbf, 4, -3195, 1650
Scripts/Analysis/osc_1650_-3185.cbf, 3, -3185, 1650
Scripts/Analysis/osc_1650_-3175.cbf, 4, -3175, 1650
Scripts/Analysis/osc_1650_-3155.cbf, 6, -3155, 1650
Scripts/Analysis/osc_1650_-3145.cbf, 3, -3145, 1650
Scripts/Analysis/osc_1650_-3135.cbf, 7, -3135, 1650
Scripts/Analysis/osc_1650_-3125.cbf, 4, -3125, 1650
Scripts/Analysis/osc_1650_-3115.cbf, 3, -3115, 1650
Scripts/Analysis/osc_1650_-3105.cbf, 6, -3105, 1650
Scripts/Analysis/osc_1650_-3095.cbf, 5, -3095, 1650
Scripts/Analysis/osc_1650_-3075.cbf, 9, -3075, 1650
Scripts/Analysis/osc_1650_-3065.cbf, 4, -3065, 1650
Scripts/Analysis/osc_1650_-3055.cbf, 9, -3055, 1650
Scripts/Analysis/osc_1650_-3045.cbf, 10, -3045, 1650
Scripts/Analysis/osc_1650_-3035.cbf, 12, -3035, 1650
